viscosity_40c,viscosity_100c,total_acid_number,water_content_ppm,flash_point_c,oxidation_stability,particle_count_4um,iron_ppm,copper_ppm,foam_tendency_ml,color_astm,demulsibility_min
66.48235984029712,11.322914104242452,0.5024852338244644,95.50890941526185,223.9318005094555,289.4383317686419,52.93263725236185,8.041337925402802,1.6099584943644185,27.6993312662646,1.995672673039748,10.813985083491431
68.15223187656579,10.615949931824945,0.4317965616800685,32.312866492874235,221.37612559212684,363.1750447604546,34.144142484263355,13.879069834644106,2.7273570813596173,23.67113117089519,1.98501746675563,18.288488023275757
69.48379967564514,10.194013586033527,0.3825510117506862,51.17734760286794,211.52549903105808,288.20636432400283,35.58805308743634,10.043470591959373,1.360571428906983,16.380155520108787,1.912117198037344,10.535868947962081
64.54539895689864,7.316447233779694,1.9206636317137558,214.6295161140677,204.72371040988403,182.03136486434704,141.53064347681897,38.04115456146665,10.180949549323287,38.309362949915624,4.55566857852406,29.19603320513808
62.376593375421464,10.072474651181306,0.3809351427821299,53.141912034607834,227.68110805183798,317.60856873550125,68.03358170623511,10.483498508410133,2.0231414912492407,17.60943690059473,1.5320698889388158,23.000768734088698
72.83246092817751,8.938010501591453,0.5060029005752013,68.38444422992058,210.35390297235568,275.95623087810816,38.73946959445553,2.9999564744585197,0.8531792221692034,12.174725243795502,1.568604482129846,17.214273087054494
69.58388128107943,10.276400747359968,0.3389155544438253,97.07426091365656,218.55195089072308,309.9243277577927,49.328595385817394,2.8663733956693935,0.3159110495497677,12.655078620523849,2.279631844714318,16.803028046849438
60.52427616598236,9.620596071247562,2.3264020210650127,296.34891029565085,192.41500613102454,227.3467976801394,139.45648418147837,22.41665885527113,7.490561050822159,40.554116172701065,3.975067938434905,45.324115300687325
66.35682955112202,10.030184465787057,0.5813194406852897,106.61234071019179,221.76305266230426,307.264724722237,47.53693842955225,13.901482456992417,1.212620414751345,20.91580767836397,2.485696551071548,19.98259825694789
75.02354472020525,11.371633139755952,2.0250456968217554,145.39713720269654,201.36959486040382,209.34827118458952,97.876985796075,23.430096534549133,3.9817337217296283,47.45544103060111,4.161224128469933,33.35943258119362
68.68693561456563,10.376770627226614,0.4469492377061843,99.84921662989053,219.4569778234162,350.7053290003787,61.34748391760235,16.302936318331454,1.3505929784403135,24.46509378421159,1.7236860449618838,13.757092600222125
63.397804643903214,11.585485419375111,0.6689690413358724,78.71859399743005,225.13452424193352,327.7619427239017,39.89113479905607,14.988996810982309,1.3146794948713638,19.1536768971863,2.2875481815643375,14.909244500840826
69.08920881001193,10.212450180780078,0.6893036413911661,68.19449033280435,211.08917520319093,300.95344704484774,27.120836982259004,10.631640290323444,1.8863108310691648,19.675425017518787,2.598595478979468,14.714784529335175
71.43311460642406,11.585306705746763,0.5026122431539726,109.61136111083776,225.8989850820866,351.873443042086,75.3501490040564,11.618361827068394,1.1252106130512265,-4.382218499148774,2.223489778060627,13.394297809711567
70.5735939763654,8.33000760652162,0.25314570841156914,65.81299424127866,229.12906185225,302.22837732248547,66.34132886735075,12.68359065216555,2.398548913804924,16.60931662480499,2.332792471533398,15.848146047531698
73.1509463765818,13.663687952230912,1.4853605229772175,271.0448638805741,206.6475441277215,228.16535408803747,83.00786855913064,22.46997882199193,6.0010957687824416,31.02028780130779,3.4643901434742395,24.602258235002854
63.97397808783993,11.5379248918901,0.27060236599664145,95.37794726448946,202.85306140690113,301.14901762567274,52.0344801316393,12.046407900236744,0.9800068395075716,21.07530022321821,2.4965199414402512,10.021486131367098
67.02208057705553,11.221803738711353,0.6476146110720067,96.82985408941713,218.53678674307827,311.81662784431734,65.16053246879166,10.563794956813448,1.50552270164129,17.920192090654126,1.7096547925351782,21.528169999849194
77.76195537826283,8.890465597436982,0.6083584900742299,56.691146595599605,204.2791954051713,297.5568365717166,61.23565916789059,12.016903592759947,1.5815542079691312,13.045563670339678,2.1692715128702584,16.639190052293127
63.365003154209006,11.315109596177985,0.6774212504138021,101.03900811656531,200.5194904818174,302.8590406162181,56.93019964893927,11.612080844347677,1.8679941109069265,20.895173635908794,3.2847530762179664,13.94886815219753
57.48751516482604,7.436914590739009,2.550199484581338,191.10668709076737,191.7933434161214,172.69416786300215,85.0522709913501,32.808869280898385,7.644285568155533,55.272511297930194,4.098302340899615,35.44080203078334
69.17612566919779,8.476530048060273,0.46386142328181623,96.21407310699988,216.8067856571971,279.9080450253482,75.90955887592936,5.28993012076139,2.9122507320020867,32.14899231565142,1.7896443847040657,18.721475564634403
67.62642425721894,11.538542166267757,0.4549898866309776,90.70346942098197,222.39880761416597,287.9679399923074,53.3128830868919,10.947560349842366,3.9990939089326294,25.49134000357384,1.7883538791543,9.13325434965643
67.39938531280679,11.655338462839175,0.44537398289691027,96.37261323559797,223.88902152069852,293.49734950541483,42.275611110189644,11.381321522739208,0.18450085667665728,21.73578232029498,1.9643291513548278,14.579757094079017
74.07416299400302,8.976390342507862,0.5981068653674703,55.89992957801945,229.98316766486337,306.8913305040689,63.066135932683935,9.781458498843485,1.2605634214786967,12.419884210788862,2.4256228908647053,10.25657690055067
65.44022017388608,10.64033686024009,0.5712271489505878,91.75859485468783,220.43136340244624,299.08262941489596,51.44087962927131,12.352499332652677,3.451207344859987,11.412487047140093,2.072888754583691,25.62801528390248
67.95715835688472,11.610872897155346,0.5120225633434213,101.71187352816344,243.3868449385527,335.1909760147712,55.246965908804334,15.763502861707124,0.5594397457785321,24.79078405949286,1.6757360933808017,15.55274419107446
57.26117526924625,10.523163287797635,2.6205054514555304,229.2547368671989,203.35732960903584,163.49560924452177,96.56300544912685,24.31572057960897,6.958054527718242,42.26035806896829,3.500791399429308,28.27739148541167
65.58578994477351,11.16884884092762,0.7629212631300273,63.627666407908464,234.7398323565377,294.1101733192388,57.45163360650365,12.075163242123072,2.1178810185145958,21.99492472901286,2.0760246655114902,29.39786712278957
63.67804178357955,8.382197696081993,0.591237461396287,98.3949522865598,201.337297595806,341.4535169235582,35.3231561990119,14.81879428135466,2.1473062184180356,27.824004193372478,2.0211974933693955,12.855925684878443
74.83586071788535,12.083779368768202,1.2740114659557054,352.20800477768057,208.87969251154126,227.9649224518687,115.1551295442934,28.90261874410065,4.388019673410317,23.735890461674032,4.927677692097019,32.70774276153656
73.44099972763672,10.325516881300846,0.4483743984062873,46.511114723446084,218.55391608163552,238.68521115233648,71.51199084850376,7.334610392923572,1.6390694239965626,31.17628308023195,2.4587449478924475,14.45280704005855
69.21374868535257,11.296686022974795,0.5931776097408705,62.07621075366679,204.41322192458182,327.9687025519884,53.74376842683754,11.847336547263772,3.397901087767925,27.755054295591968,3.3636798512047497,11.608187773723857
74.03506217562544,12.934838928499373,1.6853061582901394,157.21909138683728,211.58578322411583,232.1317289659007,117.38262873446482,22.97126935973086,6.856036964004319,14.67026243257424,3.413272517632028,29.366394898474343
68.24819130740144,10.484094711768908,0.5351547958825889,110.11636575279313,217.57635569612546,324.02244063969897,23.60361169733561,3.10489888611196,1.6444007774318359,38.824739591287816,2.3434310636432207,6.157039334559897
67.22474679254769,11.012723079527388,0.5950796300336147,106.60366172612429,224.64042598758513,337.14713821939296,66.00024663071754,10.999036141348775,2.324575357103389,22.57101055265165,2.049153854194145,19.343593531509164
77.81754531952896,11.525782435292054,1.1278379348854004,239.2939940041325,199.06439376590436,134.72514893791538,117.87736086449911,27.798288462510744,4.553974577955728,53.42108364021638,4.016012921570623,23.340836005803723
55.642407954430766,7.910738593674861,2.494568904310854,400.25998627325185,181.1549152711914,118.03854955962225,108.74430198901416,37.4437161970255,8.20829732339163,59.92852282315831,5.689685648125002,36.01924621066781
63.929643546744316,10.05582080069699,0.4931209153565122,98.27189583558399,228.11935185964126,325.06302264647593,49.049402485520204,8.859704309469032,1.320206934272063,12.180202904490113,2.2105866132909737,18.00607869474465
63.25503822315636,9.21567280705235,0.45879275443162104,57.18441182628219,220.05183587376573,304.06207447450834,35.33029684186213,7.83575095076234,1.9382778811135157,24.36902682554841,2.3999031464100784,14.182155926775538
68.23702704273217,10.954282779017017,0.5301695134946041,80.13606196785543,230.82272939754617,249.94683738292116,49.97402452661589,9.556580489358646,1.487138987647425,13.65202833331751,1.1502905274511588,14.345809011609495
71.18207738954091,9.855175744263544,0.5657519607495874,89.03265403299193,218.35881416801706,375.8869351638847,47.9549247947827,13.338610422305491,0.556826687444258,36.1628762837648,1.8897915362508957,10.951690229080917
68.71245575486581,10.339366507167412,0.5142050944324609,58.502018853817596,216.23672885974864,318.7325823676966,65.90593857850824,10.715442434091793,2.3855662297981484,20.480801551251208,1.4604015275528521,23.3825928698818
67.04789364418806,10.729579166763147,0.4626172605950568,84.1982417928374,220.21643232551162,320.10300120375456,72.70016753209205,7.482038794661623,1.0129817267555556,25.19858441658259,3.081550471340306,17.12592952882636
69.37532388968593,8.831825885147648,0.563262129978427,113.73278371608689,220.81488565103882,340.97453257686146,72.22273689262374,14.063323218352828,1.8682072559167184,13.711479202782888,2.5722751728721907,10.668860206923334
62.88321145399302,7.588462890155393,2.3533500981675757,220.54960852079364,184.59677749946673,189.12282104019886,85.97563740284167,16.813599427123737,10.893806228034,44.559653025304954,5.150019563908159,41.056935913400494
77.39158213637523,13.049118249455997,1.3722923985065298,291.141252461659,198.19981681112105,226.4374303459487,74.26013269465419,24.995263829276098,5.984741958526799,45.00991702592845,2.595383984725136,19.314137538087532
71.97951166231032,10.863650785839724,0.3687720614661081,30.95186153135475,210.1849957238897,260.4203425866071,15.87669854266457,5.379742074964887,2.4837472775596816,8.705186333424441,2.0970275331918775,21.889657175957797
65.13682961428101,11.095230616519329,0.3437345214733921,111.15937698305848,216.52283928167844,281.76154658144446,32.096865883474536,10.756953717191617,1.76014923442507,18.089898240894016,2.5462110011471797,15.798551842834183
48.77908609970846,7.113355456398633,2.6653269621580176,172.55825962837866,202.01119430368158,184.77445632105776,133.51838406407728,19.104689269686045,9.086358158106819,65.4197222299649,2.87957367470339,25.42418499462748
66.94538960413865,11.009305187530252,0.5278329061220215,64.62627371859915,218.90116660875086,250.04145998602644,56.15842422840415,13.246713734579103,3.6183386311088546,26.871816208346463,1.5341126645034153,17.790362942495666
64.94197559827978,10.303944305346931,0.49209212523936485,76.5072429638014,228.07252236837863,280.91131362965757,42.20100148261189,12.162068413582688,1.9995549633961318,16.968199448748052,1.4472076454930205,13.887697311806747
70.49587455972353,9.793474203922818,0.35197159017925367,50.299556834382045,218.51656425877542,272.1619812018684,42.61894893577031,8.23858200402501,1.545525688338607,5.046673911992521,2.4334730829552935,9.847085377910076
65.82699861395871,9.981158515152503,0.5645917825793811,100.95884123504285,208.54785601821348,304.26276736861035,52.726470247996446,7.663181077551276,1.3758296621068786,13.340070574154947,1.8150854557277438,16.52418533560084
57.358924061749484,9.376027168054156,2.9286953235675215,342.94312593220684,206.41070788957796,255.33843938403726,93.18343702553713,32.825408354894535,8.476695017874931,46.08413966723961,4.629954124100342,30.907687812745447
66.27739565357696,10.719204628068457,0.44015063832836643,65.22738375947861,214.61101487173278,322.2645841312937,37.42110270554204,15.626714380103019,1.5103550188292707,5.239935948532015,2.087327340319484,19.550934530269593
63.52407702362345,10.540245218204257,0.32590181426316256,76.6388986862327,218.13306168989172,329.9644993433445,42.44665061273941,14.857205443324242,2.6052144788328206,26.28472904132242,1.560859593835493,15.258014227671191
82.05747353595763,12.571611879283186,2.166181161602802,293.8886153593429,212.6466686322175,273.3612682379735,87.57641172021212,26.138311435509767,6.163590337888897,43.563463187610736,2.623845550219661,31.672755238404704
77.35062395858287,14.22918127913982,2.595607456559605,239.22342298333922,188.35796915809547,171.49823355690836,135.81210618633156,45.05423185267337,9.763206319514854,52.02652216759806,4.072747937506021,33.64638695932615
61.68408916941054,6.517067628705012,2.5098026021579023,423.07705944950834,192.3730997391769,225.67018127710438,147.2203810820365,20.733010399159298,4.126697620688079,34.96542229249147,5.4456752083558815,38.600502183941856
69.60807960471458,10.54345510916339,0.4077567313988521,89.29961659482164,219.67585319971366,303.58507563794046,63.62504241621642,8.657972616827905,1.2775494087231962,19.981752521926957,2.0897912297315893,13.759705906903717
76.1066276376695,13.118967395907912,2.887615706171868,404.00336936894746,192.6466671329968,195.70597596078298,85.67647271989794,35.909776766633605,6.7804110833406535,36.81617490151585,4.852040843868759,41.831110061970236
71.40002607520722,10.234730700589473,0.6348280065926399,36.87797937250367,226.84122692385617,318.2192209008012,46.08006410822798,13.207838372717323,1.8415468019801793,15.24101311067006,2.630506988290004,17.46698180806245
66.38076392202622,10.994512476224545,0.4266993936723359,109.92014425434357,222.11071203399115,293.5076647502223,45.05841294361815,6.127847440634764,1.7163543770423915,18.223120304539314,2.07832677830187,16.39910607692304
63.74011510102493,10.097036415461487,0.4256709997035033,89.14459749655379,217.1170028273568,355.5769418632515,42.28771225218885,11.288050706267416,4.105152324341214,17.00276825750682,1.7904610470281772,13.608381575761717
72.31519463307347,11.84696405528162,2.1002409396018042,185.98431224767796,213.59093872692293,278.13681343007545,102.68104272974531,16.659456941022302,8.697236012639763,47.597790725318035,3.2018123255494304,26.093828289500756
67.86425112878204,10.416760194560291,0.4492667224611454,73.08780970606603,230.6852471771565,322.50834432598543,22.103306705436378,9.47365351081147,2.2392440598568344,27.772876506011094,2.6965843185837364,14.625368954268597
60.30697405561792,10.912218282389412,0.5950538007928444,107.94159001466632,219.7816804828824,303.94258032124054,63.210715820097256,15.014748852233193,2.3335776592403663,26.931340683636435,2.026660834214403,22.836841440447213
68.13228919354817,9.802359791091899,1.8794241984562075,203.86213455350136,202.54938643454352,230.96614920473044,122.03534751411624,24.839598284638853,7.113499238420325,27.693428431131842,2.793340843012051,21.512649375845648
62.309758339451236,10.57723621083102,0.5877078769350588,88.97561037133033,223.10536206134393,321.0397501370328,45.95239188992275,9.566821544641087,1.1601395731854953,19.757167025090805,2.0735010246425487,11.349685894991087
69.79727997748742,9.300130470941165,0.56735651431867,59.40730635344248,220.3098161629569,266.18707644459124,45.65953362323257,8.962251098200017,1.8543422075557983,26.35277099967555,2.328111568767882,14.975193234267698
67.49578763238341,11.00515703482715,0.6714527068193732,76.91068962264048,209.2983246086576,346.0309060032306,52.35566370813007,5.479380043590499,2.616894201169643,28.285892059436048,2.2681267474528495,14.693207210285308
68.85552597394896,12.463073739316567,0.39406144561908596,88.61145344188098,221.91464640317986,294.6708988384388,65.29078965440316,9.98722303828237,3.0445014092544076,14.71074652276678,2.276411974035805,15.78737408067452
66.58424077612958,10.586935064853881,0.5380358530383916,33.00943386016269,209.2259007298899,309.15320199722186,45.135594247741366,15.859909767237973,2.7965667364181646,25.665315638401918,1.586661160433285,13.170213591194674
68.65161943367919,9.132985888656336,0.2826178743765302,86.68998403556236,222.99584517126758,272.71196771420136,64.00917749152605,9.61379398141623,0.7921805654766307,22.64917207350161,2.3850517832792284,15.441493919731506
66.5843674276464,10.63572231157668,0.36830444259031414,88.72850258986158,213.62285820474747,321.68958789357663,57.32742008679864,12.186277849431338,1.7686178574770295,11.472087091688568,2.0142329696061445,15.518428155884845
66.33145656259404,10.49758991745293,0.4925146614065153,106.52684395974441,220.29499843349078,286.3877516148501,85.42417166007036,5.807508028242207,0.8249059481072061,26.40126370068588,1.6441044162652725,18.62395875744002
65.30829100591609,10.430312925310089,0.5418206612754536,104.44246604746107,223.12475124959388,319.47686370915295,45.07006977256556,8.695675210799195,2.935074845922175,21.21234566745975,2.3810758568260164,15.372025534836608
62.1023417626294,10.316968292239022,2.572832325887672,184.92172643345884,217.23618795430167,237.52779756696327,104.36268283581322,25.730248597368664,8.687041129771455,39.62233329679822,3.3415538169772834,34.201071265783696
69.10072825129092,11.60261982906858,0.4432807581187322,110.29273813160717,225.9419996942954,280.5710365923438,28.50591318971729,10.317587194144158,1.9623119074951736,17.649171514309046,1.2128513257222235,17.06538551883407
68.62849058789708,11.046868596160866,0.4610582122506962,120.71356638077512,230.9183904779387,266.29412637258014,50.17892356100236,12.474002003231686,2.3840402144040014,20.31886033267978,1.4996988094448391,18.470620252726068
72.92311531179243,12.925298385471871,2.0915406955456692,335.271335988655,223.59397354666484,292.1274321476665,94.51388530706602,15.76508631884911,10.334855938116181,41.49004655656428,3.9986030172292795,24.44921334014793
67.29545499923208,11.400543027495704,0.46159678221198597,88.36374156935497,223.91404733599555,294.23102897912753,40.212362893689146,4.750034353529005,2.214619951831621,29.8258274039882,2.2891511410556395,9.990717760532714
65.03831237698122,9.304936287028607,0.6749241622043528,44.65405293778848,222.2855184021376,306.74546448136914,46.536013251870045,13.366270690966811,1.8093831697549985,30.11574792542484,1.5679650239559544,21.781918517535246
66.52650941375163,9.927155103412804,0.5794017073541133,50.98053475117824,211.46623112939028,314.56393573940227,60.27264105997364,7.191552132187274,1.007166303037088,16.94007872869724,1.8796687697812327,17.816301751712633
64.37263283131705,10.016297777118616,0.545753734614823,63.236073719809625,219.06696054079686,262.3889961030534,35.52151098682314,11.519812082505952,3.166911558802484,16.06219582917006,1.3916963841684709,14.12245345468239
72.76743239660766,10.475239481654452,0.38064030896790046,71.12763390965893,214.2152981629131,313.87998410459664,40.83095901207773,11.352570599465245,1.8546908285623398,18.95012261304543,2.4910164581199057,15.078807746532524
65.72928172846521,10.90538772998947,0.5935238161399627,58.07753950523863,216.7915291990049,302.9737960846391,32.48409968584609,5.008740414904024,3.32571397194216,18.399355473546553,2.8586655569777757,13.429753226680694
65.37476353139564,10.339429641330174,0.4506229422251501,79.28009176045516,234.96530700953974,280.6940790688683,67.67342139323843,13.147376251720075,2.8844904903589788,15.259984849584619,2.8046412622441603,15.84512289776621
64.02316917349224,9.77517136439818,0.38055602419943,71.72581664650764,220.9169720735999,265.30392045486815,73.12509217694551,8.300298416413092,1.6296351179132227,-9.67037287458633,2.482489775243069,11.112651242381247
65.68638361525485,11.279880227756903,0.5512843613079378,101.4179046267923,212.99280337827113,318.1765664387181,26.308775157604096,10.165163865960885,0.8861790553152764,34.038495004796914,2.4312549785601307,18.360667940359704
66.51531971730415,10.311634622236244,0.36120539394334605,70.50452709032584,230.99626763753042,333.8313602458464,47.867217515176655,8.925452308103331,2.2180552937628852,20.00334371022514,0.9640602377983987,15.701813594514007
67.85156134165041,10.581703136696827,0.42377585378704175,34.26564103569011,227.6422038098996,305.3577155217841,71.10888462597417,14.867774506698726,1.5080771769827186,18.57351910456739,2.0885866161100526,15.846508384133404
73.07824128035884,12.858332583630286,1.249180266372878,272.2551997304941,208.85169925508927,180.7070439780353,106.76390892264445,20.421964723985496,5.340006637487772,34.18895461558109,2.7314261917006535,24.56684603756129
63.1981669729171,10.531102086338358,0.7218421424114727,79.71603951177322,203.95095837518085,268.2800154847581,42.66141150501358,4.562996248687834,2.83923968548347,19.35953801172728,2.4402331805224504,17.09706838709054
63.45627546855129,10.534617355795433,0.43130842442075124,62.75900237191013,235.5893676617719,287.0362887202784,26.807568205836517,16.776481365724564,0.677134307500133,16.557473242836405,0.7312010621593357,11.516113427415835
70.03897900749025,11.324378736348663,0.45417834806994245,81.89999766994075,215.5318820632489,346.9385922348225,67.29416827734296,7.965079802454412,2.211691075254571,11.954832108864405,2.096483851385089,12.231396560364857
67.63163375252745,10.621095579656302,0.5732345054421645,58.4947082354733,226.22363818234203,292.59748013703376,55.407728224167464,16.307310030945516,2.6076769527085895,5.291097788034433,1.8927781080837986,15.350487693767006
69.94667972376065,11.19023758863239,0.3761704311623954,86.59679907246685,240.19039832493627,285.942932316054,27.905204183873668,9.231371283580046,2.6464884494048504,9.164968560364851,2.559214966465702,25.029327598462608
58.824767833434606,10.000846134555761,2.015012241582454,319.3372246029143,213.2795306639882,162.0897067240369,106.86163820183981,42.660604678607484,7.332261057832238,44.966267035910626,6.3385133916691085,37.44421615580636
68.45323988645819,12.113510035349533,0.6205926807616589,43.88789054186467,212.1795029962185,280.2994562966967,25.993946573631952,9.258016800766532,2.335469175819171,25.20737726432775,1.535576991493616,4.724796481329724
64.30480769747052,10.827530734295305,0.4692905115288899,69.6751582598168,208.4438613039818,263.0119093802751,46.69270768748883,8.79763106506153,2.962829265525354,25.796985174115157,1.5581447820515923,12.429994466556998
68.56875476048177,11.010378616120619,0.6026154281396866,66.46989757101728,231.4427727907834,269.90460507231603,46.03077944941806,17.573189613469665,2.2745870387200604,12.94560716426583,2.115248310605857,17.734916448882295
72.1987899435582,11.381325371197093,0.5291449923211806,71.33480233024913,221.136446492752,303.59852040476227,74.27571993271752,9.770910402038098,1.9074446351131706,-1.3092331234991583,2.866881345760771,10.486156220063505
66.65771592722558,10.550894207960136,0.4269318036196219,100.39849159193949,215.99294846958335,287.96507383166465,46.084307121797714,9.093110702383932,2.911690352458755,20.07296575601501,2.030072338641508,18.32440976458264
69.02184575386508,9.989717522616447,0.48021953141034934,90.8565311863805,224.96974837551238,350.9848335801404,46.030359705489126,10.231032272478831,1.444544951648936,16.627662274725452,1.3604192923228347,15.635282299060119
67.95866613419842,10.120683535101234,0.46202426600197577,96.97533005212847,218.69696338032446,332.3401011812243,29.553824826534594,7.097994409225884,0.7761336734373838,16.42990010639895,1.6970657769183535,18.9653087703631
72.11713338964174,10.12839445959801,0.49123617421835225,80.60991009507197,225.61059309638995,281.73348186568984,40.394034814120914,14.791361602870753,1.8395217480552548,27.64749980611492,2.101332082231731,12.76458356299601
